filename,category,course_number,course_title,session_number,session_date,session_content,session_learning_objectives,course_learning_objectives,lecturer
5604311 Current Health Challenges and Innovative Solutions.docx,Health and Wellbeing,5604311,Current Health Challenges and Innovative Solutions,14,,Proposing Innovative Solutions 1. Students will be asked to choose one topic within the current health challenges and work in small groups in class and outside to develop a short proposal to address the challenge in an innovative way.,,,
5604311 Current Health Challenges and Innovative Solutions.docx,Health and Wellbeing,5604311,Current Health Challenges and Innovative Solutions,15,,"Proposing Innovative Solutions 2. Groups will present their brief proposals and class will analyse the relevance, the feasibility and the possible acceptance of the proposal by the general population and by regulators.",,,
5604207 Pharmaceuticals - Basic Principles and Application to Pharmacy Practice.docx,Health and Wellbeing,5604207,Pharmaceuticals: Basic Principles and Application to Pharmacy Practice,1,2025.01.08,History of pharmacy and integrated approach to drug nomenclature,,"By the end of this course, students should be able to do the following:
14.2 Learning Contents",Ning Li
5604207 Pharmaceuticals - Basic Principles and Application to Pharmacy Practice.docx,Health and Wellbeing,5604207,Pharmaceuticals: Basic Principles and Application to Pharmacy Practice,2,2025.01.15,"Drug, drug administration and dosage form 1",,"By the end of this course, students should be able to do the following:
14.2 Learning Contents",Ning Li
5604207 Pharmaceuticals - Basic Principles and Application to Pharmacy Practice.docx,Health and Wellbeing,5604207,Pharmaceuticals: Basic Principles and Application to Pharmacy Practice,3,2025.01.22 Make up _done_,"Drug, drug administration and dosage form 2",,"By the end of this course, students should be able to do the following:
14.2 Learning Contents",Ning Li
5604207 Pharmaceuticals - Basic Principles and Application to Pharmacy Practice.docx,Health and Wellbeing,5604207,Pharmaceuticals: Basic Principles and Application to Pharmacy Practice,4,2025.01.29,Drug delivery systems,,"By the end of this course, students should be able to do the following:
14.2 Learning Contents",Ning Li
5604207 Pharmaceuticals - Basic Principles and Application to Pharmacy Practice.docx,Health and Wellbeing,5604207,Pharmaceuticals: Basic Principles and Application to Pharmacy Practice,5,2025.02.05,Basic PK PD (pharmacokinetics/Pharmacodynamics) concepts/models and drug Responses 1,,"By the end of this course, students should be able to do the following:
14.2 Learning Contents",Ning Li
5604207 Pharmaceuticals - Basic Principles and Application to Pharmacy Practice.docx,Health and Wellbeing,5604207,Pharmaceuticals: Basic Principles and Application to Pharmacy Practice,6,2025.02.12 Make up: _done_,Basic PK PD (pharmacokinetics/Pharmacodynamics) concepts/models and drug Responses 2,,"By the end of this course, students should be able to do the following:
14.2 Learning Contents",Ning Li
5604207 Pharmaceuticals - Basic Principles and Application to Pharmacy Practice.docx,Health and Wellbeing,5604207,Pharmaceuticals: Basic Principles and Application to Pharmacy Practice,7,2025.02.19,Drug action & effect 1,,"By the end of this course, students should be able to do the following:
14.2 Learning Contents",Ning Li
5604207 Pharmaceuticals - Basic Principles and Application to Pharmacy Practice.docx,Health and Wellbeing,5604207,Pharmaceuticals: Basic Principles and Application to Pharmacy Practice,8,2025.02.26,Drug action & effect 2,,"By the end of this course, students should be able to do the following:
14.2 Learning Contents",
5604207 Pharmaceuticals - Basic Principles and Application to Pharmacy Practice.docx,Health and Wellbeing,5604207,Pharmaceuticals: Basic Principles and Application to Pharmacy Practice,9,2025.03.12,"No Class, field trip to Ministry of Public Health No class but with assignments: Nanoparticle-Based Drug Delivery systems, the anticancer properties of Polymeric Curcumin Nanoparticles, and Near-infrared laser-mediated cancer therapy by photothermal effects on magnetic nanoparticles (Experiments protocol preparation, analysis the protocol on March 19 class.) Reflect and Report 1 (Assignment 03): Field trip to MOPH - future health challenges and possible solutions, opportunities in Health, Well-being, and Innovation, as well as your key takeaways and insights",,"By the end of this course, students should be able to do the following:
14.2 Learning Contents",Ning Li
5604207 Pharmaceuticals - Basic Principles and Application to Pharmacy Practice.docx,Health and Wellbeing,5604207,Pharmaceuticals: Basic Principles and Application to Pharmacy Practice,10,2025.03.19,Drug action & effect 3,,"By the end of this course, students should be able to do the following:
14.2 Learning Contents",Ning Li
5604207 Pharmaceuticals - Basic Principles and Application to Pharmacy Practice.docx,Health and Wellbeing,5604207,Pharmaceuticals: Basic Principles and Application to Pharmacy Practice,12,2025.04.02,Lab activities 2 to faculty of pharmaceutical sciences: Near-infrared laser-mediated cancer therapy by photothermal effects on magnetic nanoparticles,,"By the end of this course, students should be able to do the following:
14.2 Learning Contents",Ning Li AJ Pornchai Dr.Khent
5604207 Pharmaceuticals - Basic Principles and Application to Pharmacy Practice.docx,Health and Wellbeing,5604207,Pharmaceuticals: Basic Principles and Application to Pharmacy Practice,13,2025.04.09,"Drug R&D and regulation process 1 - Abbreviated New Drug Application, genetic drugs, Bioavailability, Bioequivalence and medicines costs",,"By the end of this course, students should be able to do the following:
14.2 Learning Contents",Ning Li
5604207 Pharmaceuticals - Basic Principles and Application to Pharmacy Practice.docx,Health and Wellbeing,5604207,Pharmaceuticals: Basic Principles and Application to Pharmacy Practice,14,2024.04.16 Make up: _Done__,"Drug R&D and regulation process 2 - Abbreviated New Drug Application, genetic drugs, Bioavailability, Bioequivalence and medicines costs",,"By the end of this course, students should be able to do the following:
14.2 Learning Contents",Ning Li
5604307 Innovation in Health and Well-being .docx,Health and Wellbeing,5604307,Innovation in Health & Wellbeing,1,2,Brainstorming and discussion of case study so that students learn to analyze and solve problems.,,"During this course, students will:
Learn some bases of biology and science behind health.
Know the non-scientific skills needed to get innovative products in health & wellbeing to the market.
Know some bases of ethics and integrity in the biomedical field.
Use gained knowledge to conduct wellness projects.
Learning Contents/ Learning Schedule
Classroom and Time: Tuesdays 13:00-16:00, Chamchuri 10, room TBD
Method
14.4 Media
þ PowerPoint media
þ Electronics and website media
þ Others: scientific publications
14.5 Assignment through Network System: Assigning and Submitting Method and Learning Management System
þ MS Team
14.6 Evaluation: Letter Grade",
5604307 Innovation in Health and Well-being .docx,Health and Wellbeing,5604307,Innovation in Health & Wellbeing,2,3,Making a summary of the main points or Presentation of the results of the researching or the assigned tasks,,"During this course, students will:
Learn some bases of biology and science behind health.
Know the non-scientific skills needed to get innovative products in health & wellbeing to the market.
Know some bases of ethics and integrity in the biomedical field.
Use gained knowledge to conduct wellness projects.
Learning Contents/ Learning Schedule
Classroom and Time: Tuesdays 13:00-16:00, Chamchuri 10, room TBD
Method
14.4 Media
þ PowerPoint media
þ Electronics and website media
þ Others: scientific publications
14.5 Assignment through Network System: Assigning and Submitting Method and Learning Management System
þ MS Team
14.6 Evaluation: Letter Grade",
